v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,wall_material,floor_material,roof_material,water_provision,toilet_type,cooking_energy,waste_disposal_method,wall_condition,floor_condition,roof_condition,marital_status,family_role,child_ratio,adult_ratio,elder_ratio,education,housing_ownership,electronics,qmobilephone,region,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,Target
300000.0,0,6,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,15,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,2,7,1,0.0,1.0,0.0,7,3,2,2,1,1,0,23,225,529,4,0,0,0.44444448,0.0,196.0,4
399378.0,0,6,0,1,0,1,3.0,0,0,0,0,1,1,0,1,1,1,4,14,0.4597912829957029,1,1,1,1,1,3,2,1,3,3,3,7,1,0.0,1.0,0.0,7,3,2,4,1,1,0,22,196,484,1,0,0,1.0,0.0,196.0,4
399378.0,0,6,0,1,0,1,3.0,0,0,0,0,1,1,0,1,1,1,4,14,0.4597912829957029,1,1,1,1,1,3,2,1,3,3,3,7,1,0.0,1.0,0.0,7,3,2,4,1,1,0,23,196,529,1,0,0,1.0,0.0,196.0,4
399378.0,0,6,0,1,0,1,3.0,0,1,1,0,0,0,0,1,1,1,4,14,0.4597912829957029,1,1,1,1,1,3,2,1,3,3,3,7,1,0.0,1.0,0.0,7,3,2,4,1,1,0,22,196,484,1,196,0,1.0,0.0,196.0,4
119813.0,0,4,0,1,1,1,1.0,0,0,0,0,1,1,0,1,1,1,1,17,0.4597912829957029,1,1,1,1,1,2,3,1,3,3,3,7,1,0.0,1.0,0.0,8,2,2,1,1,1,0,46,289,2116,1,0,0,1.0,0.0,289.0,4
125518.0,0,8,0,1,1,1,2.0,0,0,0,0,1,1,0,1,1,1,1,15,0.4597912829957029,1,1,1,1,1,3,2,1,3,3,3,7,1,0.0,1.0,0.0,7,3,2,3,1,1,0,30,225,900,1,0,0,0.11111112,0.0,225.0,4
180000.0,0,5,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,9,0.4597912829957029,4,1,1,1,1,2,2,1,2,2,2,2,2,0.5,0.5,0.0,3,2,2,2,1,1,0,40,81,1600,16,0,4,4.0,1.0,56.25,4
180000.0,0,5,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,6,0.0,4,1,1,1,1,2,2,1,2,2,2,7,3,0.5,0.5,0.0,2,2,2,2,1,1,0,13,36,169,16,0,4,4.0,1.0,56.25,4
180000.0,0,5,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,2,1,2,2,2,1,3,0.5,0.5,0.0,0,2,2,2,1,1,0,3,0,9,16,0,4,4.0,1.0,56.25,4
180000.0,0,5,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,6,0.4597912829957029,4,1,1,1,1,2,2,1,2,2,2,2,1,0.5,0.5,0.0,2,2,2,2,1,1,0,30,36,900,16,0,4,4.0,1.0,56.25,4
125000.0,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,9,0.4597912829957029,4,3,1,1,1,2,2,1,3,3,3,3,1,0.25,0.75,0.0,3,3,2,3,1,1,0,37,81,1369,16,81,1,4.0,0.11111112,87.11110699999999,4
125000.0,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,10,0.4597912829957029,4,3,1,1,1,2,2,1,3,3,3,3,2,0.25,0.75,0.0,3,3,2,3,1,1,0,23,100,529,16,81,1,4.0,0.11111112,87.11110699999999,4
125000.0,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,0,0.4597912829957029,4,3,1,1,1,2,2,1,3,3,3,1,4,0.25,0.75,0.0,0,3,2,3,1,1,0,5,0,25,16,81,1,4.0,0.11111112,87.11110699999999,4
125000.0,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,9,0.4597912829957029,4,3,1,1,1,2,2,1,3,3,3,6,8,0.25,0.75,0.0,3,3,2,3,1,1,0,58,81,3364,16,81,1,4.0,0.11111112,87.11110699999999,4
60000.0,0,3,0,1,0,0,0.0,0,0,0,2,1,3,2,1,3,3,3,5,0.4597912829957029,3,3,2,1,1,5,3,1,2,2,2,7,1,0.6666666666666666,0.3333333333333333,0.0,1,3,2,1,1,1,0,22,25,484,9,0,4,9.0,4.0,25.0,1
60000.0,0,3,0,1,0,0,0.0,0,0,0,2,1,3,2,1,3,3,3,1,0.0,3,3,2,1,1,5,3,1,2,2,2,1,3,0.6666666666666666,0.3333333333333333,0.0,1,3,2,1,1,1,0,7,1,49,9,0,4,9.0,4.0,25.0,2
60000.0,0,3,0,1,0,0,0.0,0,0,0,2,1,3,2,1,3,3,3,0,0.4597912829957029,3,3,2,1,1,5,3,1,2,2,2,1,3,0.6666666666666666,0.3333333333333333,0.0,0,3,2,1,1,1,0,2,0,4,9,0,4,9.0,4.0,25.0,2
35000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,9,0.4597912829957029,3,2,1,1,1,2,3,1,1,1,1,7,3,0.0,1.0,0.0,3,2,1,3,1,1,0,23,81,529,9,36,0,2.25,0.0,64.0,4
35000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.4597912829957029,3,2,1,1,1,2,3,1,1,1,1,3,1,0.0,1.0,0.0,2,2,1,3,1,1,0,59,36,3481,9,36,0,2.25,0.0,64.0,4
35000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,9,0.4597912829957029,3,2,1,1,1,2,3,1,1,1,1,3,2,0.0,1.0,0.0,3,2,1,3,1,1,0,48,81,2304,9,36,0,2.25,0.0,64.0,4
120000.0,0,4,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,6,2.0,4,1,1,1,1,2,3,1,3,3,3,7,3,0.75,0.25,0.0,2,3,2,5,1,1,0,15,36,225,16,0,9,4.0,9.0,256.0,2
120000.0,0,4,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,9,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,7,3,0.75,0.25,0.0,3,3,2,5,1,1,0,18,81,324,16,0,9,4.0,9.0,256.0,2
120000.0,0,4,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,7,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,5,1,0.75,0.25,0.0,3,3,2,5,1,1,0,39,49,1521,16,0,9,4.0,9.0,256.0,2
120000.0,0,4,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,2,1.0,4,1,1,1,1,2,3,1,3,3,3,7,3,0.75,0.25,0.0,1,3,2,5,1,1,0,10,4,100,16,0,9,4.0,9.0,256.0,2
160000.0,0,6,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,0,0.4597912829957029,6,1,1,1,1,2,3,1,2,2,2,1,12,0.6666666666666666,0.3333333333333333,0.0,0,3,2,1,1,1,0,2,0,4,36,0,16,4.0,4.0,36.0,2
160000.0,0,6,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,7,3.0,6,1,1,1,1,2,3,1,2,2,2,2,10,0.6666666666666666,0.3333333333333333,0.0,3,3,2,1,1,1,0,17,49,289,36,0,16,4.0,4.0,36.0,2
160000.0,0,6,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,6,2.0,6,1,1,1,1,2,3,1,2,2,2,2,3,0.6666666666666666,0.3333333333333333,0.0,2,3,2,1,1,1,0,15,36,225,36,0,16,4.0,4.0,36.0,2
160000.0,0,6,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,6,0.4597912829957029,6,1,1,1,1,2,3,1,2,2,2,7,1,0.6666666666666666,0.3333333333333333,0.0,2,3,2,1,1,1,0,39,36,1521,36,0,16,4.0,4.0,36.0,2
160000.0,0,6,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,6,0.4597912829957029,6,1,1,1,1,2,3,1,2,2,2,7,12,0.6666666666666666,0.3333333333333333,0.0,2,3,2,1,1,1,0,30,36,900,36,0,16,4.0,4.0,36.0,1
160000.0,0,6,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,0,0.4597912829957029,6,1,1,1,1,2,3,1,2,2,2,1,6,0.6666666666666666,0.3333333333333333,0.0,0,3,2,1,1,1,0,0,0,0,36,0,16,4.0,4.0,36.0,2
170000.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,11,0.4597912829957029,3,1,1,1,1,2,3,1,3,3,3,7,3,0.0,1.0,0.0,4,3,2,3,1,1,0,28,121,784,9,0,0,1.0,0.0,49.0,4
170000.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,3,0.4597912829957029,3,1,1,1,1,2,3,1,3,3,3,7,1,0.0,1.0,0.0,1,3,2,3,1,1,0,51,9,2601,9,0,0,1.0,0.0,49.0,4
170000.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,7,0.4597912829957029,3,1,1,1,1,2,3,1,3,3,3,7,3,0.0,1.0,0.0,3,3,2,3,1,1,0,28,49,784,9,0,0,1.0,0.0,49.0,4
250000.0,0,6,0,1,1,1,3.0,0,1,1,1,2,3,1,3,4,4,4,2,1.0,4,1,1,1,1,2,3,1,3,3,3,7,3,0.5,0.5,0.0,1,2,2,3,1,1,0,10,4,100,16,36,4,1.7777778999999998,1.0,36.0,4
250000.0,0,6,0,1,1,1,3.0,0,1,1,1,2,3,1,3,4,4,4,6,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,2,2,0.5,0.5,0.0,2,2,2,3,1,1,0,39,36,1521,16,36,4,1.7777778999999998,1.0,36.0,4
250000.0,0,6,0,1,1,1,3.0,0,1,1,1,2,3,1,3,4,4,4,6,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,2,1,0.5,0.5,0.0,2,2,2,3,1,1,0,38,36,1444,16,36,4,1.7777778999999998,1.0,36.0,4
250000.0,0,6,0,1,1,1,3.0,0,1,1,1,2,3,1,3,4,4,4,7,2.0,4,1,1,1,1,2,3,1,3,3,3,7,3,0.5,0.5,0.0,3,2,2,3,1,1,0,16,49,256,16,36,4,1.7777778999999998,1.0,36.0,4
500000.0,0,6,0,1,1,1,2.0,0,1,1,0,1,1,0,2,2,2,2,16,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,3,1,0.0,1.0,0.0,7,2,1,2,1,1,0,39,256,1521,4,0,0,1.0,0.0,272.25,4
500000.0,0,6,0,1,1,1,2.0,0,1,1,0,1,1,0,2,2,2,2,17,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,3,2,0.0,1.0,0.0,8,2,1,2,1,1,0,40,289,1600,4,0,0,1.0,0.0,272.25,4
180000.0,0,5,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,10,0.0,4,1,1,1,1,2,2,1,3,3,3,7,3,0.25,0.75,0.0,3,2,1,4,1,1,0,16,100,256,16,121,1,1.7777778999999998,0.11111112,186.77779,4
180000.0,0,5,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,11,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,3,1,0.25,0.75,0.0,4,2,1,4,1,1,0,51,121,2601,16,121,1,1.7777778999999998,0.11111112,186.77779,4
180000.0,0,5,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,16,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,3,2,0.25,0.75,0.0,7,2,1,4,1,1,0,50,256,2500,16,121,1,1.7777778999999998,0.11111112,186.77779,4
180000.0,0,5,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,14,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,7,3,0.25,0.75,0.0,7,2,1,4,1,1,0,21,196,441,16,121,1,1.7777778999999998,0.11111112,186.77779,4
230000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,3,1,0.0,1.0,0.0,7,3,2,2,1,1,0,47,196,2209,4,196,0,4.0,0.0,196.0,4
230000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,3,2,0.0,1.0,0.0,7,3,2,2,1,1,0,41,196,1681,4,196,0,4.0,0.0,196.0,4
200000.0,0,5,0,1,1,1,2.0,0,1,1,0,1,1,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,2,3,1,2,2,2,3,2,0.0,1.0,0.0,7,3,2,3,1,1,0,32,196,1024,4,121,0,4.0,0.0,156.25,4
200000.0,0,5,0,1,1,1,2.0,0,1,1,0,1,1,0,2,2,2,2,11,0.4597912829957029,2,1,1,1,1,2,3,1,2,2,2,3,1,0.0,1.0,0.0,4,3,2,3,1,1,0,35,121,1225,4,121,0,4.0,0.0,156.25,4
130000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,8,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,2,1,0.5,0.5,0.0,3,3,2,2,1,1,0,29,64,841,16,0,4,4.0,1.0,90.25,4
130000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,11,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,2,2,0.5,0.5,0.0,4,3,2,2,1,1,0,30,121,900,16,0,4,4.0,1.0,90.25,4
130000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,1,1,0,3,0,9,16,0,4,4.0,1.0,90.25,4
130000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,1,1,0,5,0,25,16,0,4,4.0,1.0,90.25,4
185000.0,0,4,0,1,1,1,2.0,0,0,0,1,1,2,1,1,2,2,2,0,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,1,1,0,5,0,25,4,0,1,1.0,1.0,225.0,4
185000.0,0,4,0,1,1,1,2.0,0,0,0,1,1,2,1,1,2,2,2,15,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,5,1,0.5,0.5,0.0,7,3,2,2,1,1,0,31,225,961,4,0,1,1.0,1.0,225.0,4
220000.0,0,4,0,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,9,0.4597912829957029,5,1,6,1,1,2,3,1,3,3,3,7,3,0.2,0.8,0.0,3,3,2,4,1,1,0,23,81,529,25,0,1,2.7777777,0.0625,60.0625,4
220000.0,0,4,0,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,0,0.4597912829957029,5,1,6,1,1,2,3,1,3,3,3,1,6,0.2,0.8,0.0,0,3,2,4,1,1,0,1,0,1,25,0,1,2.7777777,0.0625,60.0625,4
220000.0,0,4,0,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,6,0.4597912829957029,5,1,6,1,1,2,3,1,3,3,3,7,1,0.2,0.8,0.0,2,3,2,4,1,1,0,49,36,2401,25,0,1,2.7777777,0.0625,60.0625,4
220000.0,0,4,0,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,6,0.4597912829957029,5,1,6,1,1,2,3,1,3,3,3,7,3,0.2,0.8,0.0,2,3,2,4,1,1,0,21,36,441,25,0,1,2.7777777,0.0625,60.0625,4
220000.0,0,4,0,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,10,0.4597912829957029,5,1,6,1,1,2,3,1,3,3,3,7,3,0.2,0.8,0.0,3,3,2,4,1,1,0,29,100,841,25,0,1,2.7777777,0.0625,60.0625,4
570540.0,0,8,0,1,1,1,2.0,0,1,1,1,3,4,1,4,5,5,5,15,0.4597912829957029,5,1,1,1,1,2,2,1,3,3,3,3,2,0.6,0.4,0.0,7,3,2,2,1,1,0,44,225,1936,25,441,9,1.5625,2.25,324.0,4
570540.0,0,8,0,1,1,1,2.0,0,1,1,1,3,4,1,4,5,5,5,7,0.0,5,1,1,1,1,2,2,1,3,3,3,7,3,0.6,0.4,0.0,3,3,2,2,1,1,0,14,49,196,25,441,9,1.5625,2.25,324.0,4
570540.0,0,8,0,1,1,1,2.0,0,1,1,1,3,4,1,4,5,5,5,9,0.0,5,1,1,1,1,2,2,1,3,3,3,7,3,0.6,0.4,0.0,3,3,2,2,1,1,0,16,81,256,25,441,9,1.5625,2.25,324.0,4
570540.0,0,8,0,1,1,1,2.0,0,1,1,1,3,4,1,4,5,5,5,3,0.0,5,1,1,1,1,2,2,1,3,3,3,7,3,0.6,0.4,0.0,1,3,2,2,1,1,0,10,9,100,25,441,9,1.5625,2.25,324.0,4
570540.0,0,8,0,1,1,1,2.0,0,1,1,1,3,4,1,4,5,5,5,21,0.4597912829957029,5,1,1,1,1,2,2,1,3,3,3,3,1,0.6,0.4,0.0,8,3,2,2,1,1,0,45,441,2025,25,441,9,1.5625,2.25,324.0,4
200000.0,0,5,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,19,0.4597912829957029,1,1,1,2,1,2,2,1,3,2,3,6,1,0.0,1.0,1.0,8,3,2,1,1,1,0,87,361,7569,1,0,0,0.25,64.0,361.0,4
342324.0,0,7,0,1,1,1,2.0,1,1,2,1,1,2,2,2,4,4,4,17,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,1,0.5,0.5,0.0,8,3,2,2,1,1,0,36,289,1296,16,0,4,1.7777778999999998,1.0,289.0,4
342324.0,0,7,0,1,1,1,2.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,1,1,0,3,0,9,16,0,4,1.7777778999999998,1.0,289.0,4
342324.0,0,7,0,1,1,1,2.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,1,1,0,6,0,36,16,0,4,1.7777778999999998,1.0,289.0,4
342324.0,0,7,0,1,1,1,2.0,1,1,2,1,1,2,2,2,4,4,4,17,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,2,0.5,0.5,0.0,8,3,2,2,1,1,0,35,289,1225,16,0,4,1.7777778999999998,1.0,289.0,4
0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,11,0.4597912829957029,3,1,1,1,1,2,2,1,2,3,2,7,3,0.3333333333333333,0.6666666666666666,0.0,5,2,2,3,1,1,0,18,121,324,9,0,1,1.0,0.25,240.25,4
0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,8,0.4597912829957029,3,1,1,1,1,2,2,1,2,3,2,4,1,0.3333333333333333,0.6666666666666666,0.0,3,2,2,3,1,1,0,42,64,1764,9,0,1,1.0,0.25,240.25,4
0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,12,0.4597912829957029,3,1,1,1,1,2,2,1,2,3,2,7,3,0.3333333333333333,0.6666666666666666,0.0,6,2,2,3,1,1,0,22,144,484,9,0,1,1.0,0.25,240.25,4
350000.0,0,5,0,1,1,1,3.0,1,1,2,0,2,2,1,3,4,4,4,9,0.0,4,1,1,1,1,3,2,1,3,3,3,7,3,0.5,0.5,0.0,3,2,2,3,1,1,0,15,81,225,16,289,4,1.7777778999999998,1.0,289.0,4
350000.0,0,5,0,1,1,1,3.0,1,1,2,0,2,2,1,3,4,4,4,17,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,2,0.5,0.5,0.0,7,2,2,3,1,1,0,36,289,1296,16,289,4,1.7777778999999998,1.0,289.0,4
350000.0,0,5,0,1,1,1,3.0,1,1,2,0,2,2,1,3,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,1,3,0.5,0.5,0.0,0,2,2,3,1,1,0,3,0,9,16,289,4,1.7777778999999998,1.0,289.0,4
350000.0,0,5,0,1,1,1,3.0,1,1,2,0,2,2,1,3,4,4,4,17,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,1,0.5,0.5,0.0,7,2,2,3,1,1,0,37,289,1369,16,289,4,1.7777778999999998,1.0,289.0,4
180000.0,0,7,0,1,1,0,0.0,0,2,2,2,3,5,2,5,7,7,7,11,0.4597912829957029,7,1,1,1,1,2,2,1,3,3,3,3,2,0.7142857142857143,0.2857142857142857,0.0,4,3,2,5,1,1,0,39,121,1521,49,0,25,1.9599999,6.25,72.25,3
180000.0,0,7,0,1,1,0,0.0,0,2,2,2,3,5,2,5,7,7,7,0,0.4597912829957029,7,1,1,1,1,2,2,1,3,3,3,1,3,0.7142857142857143,0.2857142857142857,0.0,0,3,2,5,1,1,0,5,0,25,49,0,25,1.9599999,6.25,72.25,3
180000.0,0,7,0,1,1,0,0.0,0,2,2,2,3,5,2,5,7,7,7,4,1.0,7,1,1,1,1,2,2,1,3,3,3,7,3,0.7142857142857143,0.2857142857142857,0.0,1,3,2,5,1,1,0,12,16,144,49,0,25,1.9599999,6.25,72.25,3
180000.0,0,7,0,1,1,0,0.0,0,2,2,2,3,5,2,5,7,7,7,0,0.0,7,1,1,1,1,2,2,1,3,3,3,1,3,0.7142857142857143,0.2857142857142857,0.0,0,3,2,5,1,1,0,7,0,49,49,0,25,1.9599999,6.25,72.25,3
180000.0,0,7,0,1,1,0,0.0,0,2,2,2,3,5,2,5,7,7,7,8,0.0,7,1,1,1,1,2,2,1,3,3,3,7,3,0.7142857142857143,0.2857142857142857,0.0,3,3,2,5,1,1,0,15,64,225,49,0,25,1.9599999,6.25,72.25,2
180000.0,0,7,0,1,1,0,0.0,0,2,2,2,3,5,2,5,7,7,7,7,0.0,7,1,1,1,1,2,2,1,3,3,3,7,3,0.7142857142857143,0.2857142857142857,0.0,3,3,2,5,1,1,0,13,49,169,49,0,25,1.9599999,6.25,72.25,2
180000.0,0,7,0,1,1,0,0.0,0,2,2,2,3,5,2,5,7,7,7,6,0.4597912829957029,7,1,1,1,1,2,2,1,3,3,3,3,1,0.7142857142857143,0.2857142857142857,0.0,2,3,2,5,1,1,0,45,36,2025,49,0,25,1.9599999,6.25,72.25,3
200000.0,0,7,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,7,0.0,3,1,1,1,1,2,2,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,3,2,2,3,1,1,0,14,49,196,9,64,1,1.0,0.25,90.25,4
200000.0,0,7,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,11,0.4597912829957029,3,1,1,1,1,2,2,1,3,3,3,3,2,0.3333333333333333,0.6666666666666666,0.0,4,2,2,3,1,1,0,34,121,1156,9,64,1,1.0,0.25,90.25,4
200000.0,0,7,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,8,0.4597912829957029,3,1,1,1,1,2,2,1,3,3,3,3,1,0.3333333333333333,0.6666666666666666,0.0,3,2,2,3,1,1,0,34,64,1156,9,64,1,1.0,0.25,90.25,4
300000.0,0,5,0,1,1,1,2.0,0,1,1,1,2,3,1,3,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,3,1,0.5,0.5,0.0,7,3,2,2,1,1,0,34,0,1156,16,0,4,1.7777778999999998,1.0,30.25,4
300000.0,0,5,0,1,1,1,2.0,0,1,1,1,2,3,1,3,4,4,4,11,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,3,2,0.5,0.5,0.0,4,3,2,2,1,1,0,34,121,1156,16,0,4,1.7777778999999998,1.0,30.25,4
300000.0,0,5,0,1,1,1,2.0,0,1,1,1,2,3,1,3,4,4,4,0,0.0,4,1,1,1,1,2,2,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,1,1,0,7,0,49,16,0,4,1.7777778999999998,1.0,30.25,4
300000.0,0,5,0,1,1,1,2.0,0,1,1,1,2,3,1,3,4,4,4,7,0.0,4,1,1,1,1,2,2,1,3,3,3,7,3,0.5,0.5,0.0,3,3,2,2,1,1,0,14,49,196,16,0,4,1.7777778999999998,1.0,30.25,4
200000.0,0,6,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,14,0.4597912829957029,3,1,1,1,1,2,3,1,3,3,3,3,2,0.3333333333333333,0.6666666666666666,0.0,7,2,2,3,1,1,0,48,196,2304,9,0,1,1.0,0.25,121.0,4
200000.0,0,6,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,10,0.0,3,1,1,1,1,2,3,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,5,2,2,3,1,1,0,17,100,289,9,0,1,1.0,0.25,121.0,4
200000.0,0,6,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,8,0.4597912829957029,3,1,1,1,1,2,3,1,3,3,3,3,1,0.3333333333333333,0.6666666666666666,0.0,3,2,2,3,1,1,0,51,64,2601,9,0,1,1.0,0.25,121.0,4
200000.0,0,6,0,1,1,0,0.0,1,0,1,0,1,1,1,1,2,2,2,0,0.4597912829957029,2,1,1,1,1,2,2,1,2,1,2,1,3,0.5,0.5,0.0,0,2,1,2,1,1,0,1,0,1,4,0,1,0.44444448,1.0,289.0,4
200000.0,0,6,0,1,1,0,0.0,1,0,1,0,1,1,1,1,2,2,2,17,0.4597912829957029,2,1,1,1,1,2,2,1,2,1,2,4,1,0.5,0.5,0.0,8,2,1,2,1,1,0,37,289,1369,4,0,1,0.44444448,1.0,289.0,4
127000.0,0,7,0,1,1,1,1.0,0,2,2,0,3,3,0,5,5,5,5,12,0.4597912829957029,5,1,1,1,1,2,2,1,3,3,3,7,6,0.2,0.8,0.2,6,2,1,5,1,1,0,18,144,324,25,0,1,1.5625,0.44444448,272.25,4
127000.0,0,7,0,1,1,1,1.0,0,2,2,0,3,3,0,5,5,5,5,14,0.4597912829957029,5,1,1,1,1,2,2,1,3,3,3,6,1,0.2,0.8,0.2,7,2,1,5,1,1,0,69,196,4761,25,0,1,1.5625,0.44444448,272.25,4
127000.0,0,7,0,1,1,1,1.0,0,2,2,0,3,3,0,5,5,5,5,15,0.4597912829957029,5,1,1,1,1,2,2,1,3,3,3,7,3,0.2,0.8,0.2,7,2,1,5,1,1,0,51,225,2601,25,0,1,1.5625,0.44444448,272.25,4
127000.0,0,7,0,1,1,1,1.0,0,2,2,0,3,3,0,5,5,5,5,11,0.4597912829957029,5,1,1,1,1,2,2,1,3,3,3,4,3,0.2,0.8,0.2,4,2,1,5,1,1,0,47,121,2209,25,0,1,1.5625,0.44444448,272.25,4
127000.0,0,7,0,1,1,1,1.0,0,2,2,0,3,3,0,5,5,5,5,14,0.4597912829957029,5,1,1,1,1,2,2,1,3,3,3,7,6,0.2,0.8,0.2,7,2,1,5,1,1,0,25,196,625,25,0,1,1.5625,0.44444448,272.25,4
150000.0,0,4,0,1,1,0,0.0,2,1,3,1,2,3,3,3,6,6,6,6,0.4597912829957029,6,1,1,1,1,2,3,1,3,3,3,7,3,0.5,0.5,0.0,2,3,2,1,1,1,0,31,36,961,36,0,9,9.0,1.0,36.0,4
150000.0,0,4,0,1,1,0,0.0,2,1,3,1,2,3,3,3,6,6,6,3,1.0,6,1,1,1,1,2,3,1,3,3,3,7,6,0.5,0.5,0.0,1,3,2,1,1,1,0,11,9,121,36,0,9,9.0,1.0,36.0,4
